claim_id,days_to_claim,amount,incident_type,is_fraud
CLM-5786,101,11606,Inbrott,0
CLM-5787,218,32001,Inbrott,0
CLM-5788,374,12340,Glasskada,0
CLM-5789,213,3895,Inbrott,0
CLM-5790,67,20890,bilolycka,0
CLM-5791,114,20041,Glasskada,0
CLM-5792,214,7903,Glasskada,0
CLM-5793,237,10878,Vattenskada,0
CLM-5794,201,23842,Glasskada,0
CLM-5795,0,500,Inbrott,1
CLM-5796,109,500,Bilolycka,0
CLM-5797,182,15168,Vattenskada,0
CLM-5798,78,13512,Oklart/Annat,0
CLM-5799,147,5455,Inbrott,0
CLM-5800,213,3444,Glasskada,0
CLM-5801,204,16254,Vattenskada,0
CLM-5802,69,9822,vattenskada,0
CLM-5803,237,24370,inbrott,0
CLM-5804,138,3985,Inbrott,0
CLM-5805,153,25077,Glasskada,0
CLM-5806,366,14783,Glasskada,0
CLM-5807,172,22695,Glasskada,0
CLM-5808,92,16619,Glasskada,0
CLM-5809,201,20560,Bilolycka,0
CLM-5810,354,17411,Vattenskada,0
CLM-5811,237,8279,Inbrott,0
CLM-5812,139,17516,Bilolycka,0
CLM-5813,37,8672,inbrott,0
CLM-5814,236,27453,Oklart/Annat,0
CLM-5815,222,20977,Inbrott,0
CLM-5816,257,11567,Glasskada,0
CLM-5817,206,25658,Bilolycka,0
CLM-5818,83,5492,Glasskada,0
CLM-5819,260,19472,Glasskada,0
CLM-5820,320,24325,Bilolycka,0
CLM-5821,0,7608,Glasskada,0
CLM-5822,228,12722,Inbrott,0
CLM-5823,86,20013,Bilolycka,0
CLM-5824,224,9309,Inbrott,0
CLM-5825,172,500,Bilolycka,0
CLM-5826,144,24375,Glasskada,0
CLM-5827,95,11470,Bilolycka,0
CLM-5828,122,15429,Vattenskada,0
CLM-5829,126,19786,Vattenskada,0
CLM-5830,157,16325,Inbrott,0
CLM-5831,245,9904,Vattenskada,0
CLM-5832,145,7432,Vattenskada,0
CLM-5833,110,25628,Glasskada,0
CLM-5834,269,4521,Bilolycka,0
CLM-5835,171,20678,Vattenskada,0
CLM-5836,134,33662,Glasskada,0
CLM-5837,36,500,Glasskada,0
CLM-5838,0,10491,Inbrott,0
CLM-5839,15,22316,Glasskada,1
CLM-5840,46,17037,Glasskada,0
CLM-5841,124,11314,Vattenskada,0
CLM-5842,437,21580,Vattenskada,0
CLM-5843,52,10619,Vattenskada,0
CLM-5844,150,10037,Bilolycka,0
CLM-5845,41,21794,Inbrott,0
CLM-5846,132,11018,Vattenskada,0
CLM-5847,103,15726,Bilolycka,0
CLM-5848,130,6517,Vattenskada,0
CLM-5849,172,18401,Glasskada,0
CLM-5850,108,1231,Bilolycka,0
CLM-5851,158,21626,Glasskada,0
CLM-5852,212,9904,Glasskada,0
CLM-5853,138,7664,Bilolycka,0
CLM-5854,212,22100,Glasskada,0
CLM-5855,112,15278,Bilolycka,0
CLM-5856,66,12481,Glasskada,0
CLM-5857,217,32640,Glasskada,0
CLM-5858,243,6875,Bilolycka,0
CLM-5859,327,500,Bilolycka,0
CLM-5860,147,37490,vattenskada,0
CLM-5861,93,26946,Bilolycka,0
CLM-5862,178,37399,bilolycka,0
CLM-5863,79,2702,Vattenskada,0
CLM-5864,67,24538,inbrott,0
CLM-5865,251,23007,Inbrott,0
CLM-5866,302,13801,Glasskada,0
CLM-5867,87,15620,Inbrott,0
CLM-5868,200,8815,Inbrott,0
CLM-5869,107,31876,Bilolycka,0
CLM-5870,71,11201,Inbrott,0
CLM-5871,389,22001,Bilolycka,0
CLM-5872,52,19168,Vattenskada,0
CLM-5873,243,7454,Vattenskada,0
CLM-5874,257,18272,Vattenskada,0
CLM-5875,194,16465,Vattenskada,0
CLM-5876,263,11248,Bilolycka,0
CLM-5877,210,21746,Inbrott,0
CLM-5878,133,500,Glasskada,0
CLM-5879,314,22658,Vattenskada,0
CLM-5880,237,15726,Vattenskada,0
CLM-5881,262,16622,Inbrott,0
CLM-5882,122,500,Vattenskada,0
CLM-5883,90,500,Glasskada,0
CLM-5884,124,16322,Vattenskada,0
CLM-5885,268,13918,Bilolycka,0
CLM-5886,246,23908,Glasskada,0
CLM-5887,139,19841,Vattenskada,0
CLM-5888,111,28586,Inbrott,0
CLM-5889,75,28780,Glasskada,0
CLM-5890,0,138120,Glasskada,1
CLM-5891,196,13748,Glasskada,0
CLM-5892,65,15045,Glasskada,0
CLM-5893,159,12901,Vattenskada,0
CLM-5894,217,20812,Glasskada,0
CLM-5895,143,22791,Bilolycka,0
CLM-5896,78,19138,Vattenskada,0
CLM-5897,236,6844,Glasskada,0
CLM-5898,185,28918,Glasskada,0
CLM-5899,223,17800,Vattenskada,0
CLM-5900,243,17082,Bilolycka,0
CLM-5901,274,25869,Inbrott,0
CLM-5902,224,17773,Bilolycka,0
CLM-5903,190,5532,Glasskada,0
CLM-5904,24,500,Bilolycka,0
CLM-5905,109,12481,Inbrott,0
CLM-5906,209,21827,Bilolycka,0
CLM-5907,166,49387,Bilolycka,0
CLM-5908,172,29365,Glasskada,0
CLM-5909,55,9141,Glasskada,0
CLM-5910,191,3659,Vattenskada,0
CLM-5911,268,6182,Inbrott,0
CLM-5912,201,17590,Inbrott,0
CLM-5913,120,1294,Glasskada,0
CLM-5914,293,14852,Bilolycka,0
CLM-5915,68,12272,Vattenskada,0
CLM-5916,209,24696,Vattenskada,0
CLM-5917,282,12333,Bilolycka,0
CLM-5918,217,28512,Inbrott,0
CLM-5919,108,1640,Inbrott,0
CLM-5920,128,16169,Bilolycka,0
CLM-5921,121,21519,Vattenskada,0
CLM-5922,303,11531,Bilolycka,0
CLM-5923,183,16930,Inbrott,0
CLM-5924,189,18675,Glasskada,0
CLM-5925,4,12014,Vattenskada,1
CLM-5926,138,12961,Inbrott,0
CLM-5927,152,6787,Vattenskada,0
CLM-5928,159,19339,Bilolycka,0
CLM-5929,405,5066,Vattenskada,0
CLM-5930,196,500,Bilolycka,0
CLM-5931,235,26158,Vattenskada,0
CLM-5932,234,10546,Bilolycka,0
CLM-5933,213,500,Glasskada,0
CLM-5934,236,16328,Oklart/Annat,0
CLM-5935,132,3380,Bilolycka,0
CLM-5936,122,500,Vattenskada,0
CLM-5937,162,7307,Vattenskada,0
CLM-5938,358,500,Bilolycka,0
CLM-5939,136,12387,Bilolycka,0
CLM-5940,0,17093,Bilolycka,0
CLM-5941,391,38006,Vattenskada,0
CLM-5942,180,7869,Bilolycka,0
CLM-5943,112,19193,Vattenskada,0
CLM-5944,241,14106,Inbrott,0
CLM-5945,206,13275,Glasskada,0
CLM-5946,188,9832,Glasskada,0
CLM-5947,172,1278,bilolycka,0
CLM-5948,113,29937,Inbrott,0
CLM-5949,212,500,Glasskada,0
CLM-5950,173,17245,Glasskada,0
CLM-5951,161,5080,Glasskada,0
CLM-5952,188,500,Inbrott,0
CLM-5953,202,4949,Inbrott,0
CLM-5954,193,13925,Bilolycka,0
CLM-5955,177,10224,Vattenskada,0
CLM-5956,217,31253,Glasskada,0
CLM-5957,315,39747,Bilolycka,0
CLM-5958,92,9055,Inbrott,0
CLM-5959,127,25885,Glasskada,0
CLM-5960,145,16328,Vattenskada,0
CLM-5961,182,17849,Vattenskada,0
CLM-5962,317,30042,Bilolycka,0
CLM-5963,266,15015,Bilolycka,0
CLM-5964,155,43734,Glasskada,0
CLM-5965,45,1806,Glasskada,0
CLM-5966,0,500,Bilolycka,1
CLM-5967,87,26540,Vattenskada,0
CLM-5968,208,19944,Glasskada,0
CLM-5969,243,6039,Inbrott,0
CLM-5970,61,13786,Vattenskada,0
CLM-5971,201,2309,Vattenskada,0
CLM-5972,62,24851,Bilolycka,0
CLM-5973,186,26662,Inbrott,0
CLM-5974,190,5372,Vattenskada,0
CLM-5975,148,500,Vattenskada,0
CLM-5976,275,16722,Bilolycka,0
CLM-5977,84,18520,Glasskada,0
CLM-5978,254,14721,Glasskada,0
CLM-5979,76,27676,Oklart/Annat,0
CLM-5980,213,7342,vattenskada,0
CLM-5981,178,6333,Vattenskada,0
CLM-5982,233,12600,glasskada,0
CLM-5983,315,22233,Inbrott,0
CLM-5984,270,16248,Glasskada,0
CLM-5985,297,12544,Glasskada,0
CLM-5986,0,159027,Vattenskada,1
CLM-5987,0,29588,Oklart/Annat,0
CLM-5988,156,33415,glasskada,0
CLM-5989,140,13764,Vattenskada,0
CLM-5990,0,500,Inbrott,0
CLM-5991,162,27035,Inbrott,0
CLM-5992,73,15315,Glasskada,0
CLM-5993,223,30098,Vattenskada,0
CLM-5994,194,12588,Inbrott,0
CLM-5995,104,17753,Vattenskada,0
CLM-5996,161,14071,Vattenskada,0
CLM-5997,253,32059,Bilolycka,0
CLM-5998,44,14645,Inbrott,0
CLM-5999,144,26273,Bilolycka,0
